card_id,name,card_type,is_pokemon,is_item,is_supporter,is_stadium,is_tool,is_basic_energy,is_special_energy,hp,retreat_cost,energy_type_id,weakness_id,resistance_id,is_basic,is_stage1,is_stage2,evolves_from_id,is_ex,is_mega_ex,is_tera,is_ace_spec,prizes_on_ko,type_Colorless,type_Grass,type_Fire,type_Water,type_Lightning,type_Psychic,type_Fighting,type_Darkness,type_Metal,type_Dragon,n_attacks,max_damage,min_attack_cost,has_variable_attack
628,Lillipup,0,true,false,false,false,false,false,false,60,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,10,1,false
629,Herdier,0,true,false,false,false,false,false,false,90,1,0,6,-1,false,true,false,628,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,70,1,false
630,Stoutland,0,true,false,false,false,false,false,false,160,3,0,6,-1,false,false,true,629,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,100,2,false
631,Bouffalant ex,0,true,false,false,false,false,false,false,220,2,0,6,-1,true,false,false,-1,true,false,false,false,2,true,false,false,false,false,false,false,false,false,false,1,100,3,false
632,Rufflet,0,true,false,false,false,false,false,false,70,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,20,1,false
633,Braviary,0,true,false,false,false,false,false,false,140,1,0,4,6,false,true,false,632,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,130,1,false
634,Tornadus,0,true,false,false,false,false,false,false,120,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,100,1,false
635,Steven's Baltoy,0,true,false,false,false,false,false,false,60,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,20,1,false
636,Steven's Claydol,0,true,false,false,false,false,false,false,120,2,5,7,6,false,true,false,635,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,220,1,false
637,Steven's Carbink,0,true,false,false,false,false,false,false,80,2,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,80,3,false
638,Steven's Skarmory,0,true,false,false,false,false,false,false,120,1,8,4,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,30,2,false
639,Steven's Beldum,0,true,false,false,false,false,false,false,70,1,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,30,2,false
640,Steven's Metang,0,true,false,false,false,false,false,false,100,2,8,2,1,false,true,false,639,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,70,2,false
641,Steven's Metagross ex,0,true,false,false,false,false,false,false,340,3,8,2,1,false,false,true,640,true,false,false,false,2,false,false,false,false,false,false,false,false,true,false,1,200,3,false
642,Marnie's Purrloin,0,true,false,false,false,false,false,false,60,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,20,1,false
643,Marnie's Liepard,0,true,false,false,false,false,false,false,100,1,7,1,-1,false,true,false,642,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,70,2,false
644,Marnie's Scraggy,0,true,false,false,false,false,false,false,70,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,50,3,false
645,Marnie's Scrafty,0,true,false,false,false,false,false,false,120,2,7,1,-1,false,true,false,644,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,160,1,false
646,Marnie's Impidimp,0,true,false,false,false,false,false,false,70,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,10,1,false
647,Marnie's Morgrem,0,true,false,false,false,false,false,false,100,1,7,1,-1,false,true,false,646,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,60,2,false
648,Marnie's Grimmsnarl ex,0,true,false,false,false,false,false,false,320,2,7,1,-1,false,false,true,647,true,false,false,false,2,false,false,false,false,false,false,false,true,false,false,1,180,2,false
649,Marnie's Morpeko,0,true,false,false,false,false,false,false,70,0,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,20,3,true
650,Bulbasaur,0,true,false,false,false,false,false,false,80,2,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,10,1,false
651,Ivysaur,0,true,false,false,false,false,false,false,110,3,1,2,-1,false,true,false,650,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,60,2,false
652,Mega Venusaur ex,0,true,false,false,false,false,false,false,380,4,1,2,-1,false,false,true,651,false,true,false,false,3,false,true,false,false,false,false,false,false,false,false,1,240,4,false
653,Exeggcute,0,true,false,false,false,false,false,false,60,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,0,1,false
654,Exeggutor,0,true,false,false,false,false,false,false,140,2,1,2,-1,false,true,false,653,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,60,1,true
655,Celebi,0,true,false,false,false,false,false,false,80,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,30,1,false
656,Seedot,0,true,false,false,false,false,false,false,60,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,20,1,false
657,Nuzleaf,0,true,false,false,false,false,false,false,100,2,1,2,-1,false,true,false,656,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,50,1,false
658,Shiftry,0,true,false,false,false,false,false,false,160,2,1,2,-1,false,false,true,657,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,100,1,false
659,Vulpix,0,true,false,false,false,false,false,false,70,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,20,1,false
660,Ninetales,0,true,false,false,false,false,false,false,120,1,2,3,-1,false,true,false,659,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,60,1,false
661,Numel,0,true,false,false,false,false,false,false,80,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,30,1,false
662,Mega Camerupt ex,0,true,false,false,false,false,false,false,340,4,2,3,-1,false,true,false,856,false,true,false,false,3,false,false,true,false,false,false,false,false,false,false,2,280,1,false
663,Volcanion,0,true,false,false,false,false,false,false,130,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,130,1,false
664,Scorbunny,0,true,false,false,false,false,false,false,70,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,30,1,false
665,Raboot,0,true,false,false,false,false,false,false,100,1,2,3,-1,false,true,false,664,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,0,1,false
666,Cinderace,0,true,false,false,false,false,false,false,160,0,2,3,-1,false,false,true,665,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,50,1,false
667,Corphish,0,true,false,false,false,false,false,false,80,2,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,30,1,false
668,Gimmighoul,0,true,false,false,false,false,false,false,70,2,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,10,1,false
669,Sandshrew,0,true,false,false,false,false,false,false,70,1,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,20,1,false
670,Sandslash,0,true,false,false,false,false,false,false,120,1,6,1,-1,false,true,false,669,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,100,2,false
671,Onix,0,true,false,false,false,false,false,false,120,4,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,100,2,false
672,Tyrogue,0,true,false,false,false,false,false,false,30,0,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,10,0,true
673,Makuhita,0,true,false,false,false,false,false,false,80,2,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,30,1,false
674,Hariyama,0,true,false,false,false,false,false,false,150,3,6,5,-1,false,true,false,673,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,210,3,false
675,Lunatone,0,true,false,false,false,false,false,false,110,1,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,50,2,false
676,Solrock,0,true,false,false,false,false,false,false,110,1,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,70,1,false
677,Riolu,0,true,false,false,false,false,false,false,80,2,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,30,1,false
678,Mega Lucario ex,0,true,false,false,false,false,false,false,340,2,6,5,-1,false,true,false,974,false,true,false,false,3,false,false,false,false,false,false,true,false,false,false,2,270,1,false
679,Croagunk,0,true,false,false,false,false,false,false,70,1,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,20,1,false
680,Toxicroak,0,true,false,false,false,false,false,false,130,1,6,5,-1,false,true,false,679,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,70,1,false
681,Marshadow,0,true,false,false,false,false,false,false,90,1,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,60,2,false
682,Stonjourner,0,true,false,false,false,false,false,false,130,2,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,140,1,false
683,Nacli,0,true,false,false,false,false,false,false,70,2,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,10,1,false
684,Naclstack,0,true,false,false,false,false,false,false,110,3,6,1,-1,false,true,false,683,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,50,2,false
685,Garganacl,0,true,false,false,false,false,false,false,180,4,6,1,-1,false,false,true,684,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,130,3,false
686,Crawdaunt,0,true,false,false,false,false,false,false,130,3,7,1,-1,false,true,false,667,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,130,1,false
687,Mega Absol ex,0,true,false,false,false,false,false,false,280,2,7,1,-1,true,false,false,-1,false,true,false,false,3,false,false,false,false,false,false,false,true,false,false,2,200,2,false
688,Spiritomb,0,true,false,false,false,false,false,false,80,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,10,1,false
689,Yveltal,0,true,false,false,false,false,false,false,110,0,7,4,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,110,1,false
690,Nickit,0,true,false,false,false,false,false,false,70,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,20,1,false
691,Thievul,0,true,false,false,false,false,false,false,120,1,7,1,-1,false,true,false,690,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,60,1,false
692,Shroodle,0,true,false,false,false,false,false,false,60,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,20,2,false
693,Grafaiai,0,true,false,false,false,false,false,false,100,1,7,6,-1,false,true,false,692,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,90,2,false
694,Steelix,0,true,false,false,false,false,false,false,200,4,8,2,1,false,true,false,671,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,140,2,false
695,Mega Mawile ex,0,true,false,false,false,false,false,false,270,2,8,2,1,true,false,false,-1,false,true,false,false,3,false,false,false,false,false,false,false,false,true,false,2,260,2,true
696,Dialga,0,true,false,false,false,false,false,false,140,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,80,1,false
697,Tinkatink,0,true,false,false,false,false,false,false,70,1,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,20,1,false
698,Tinkatuff,0,true,false,false,false,false,false,false,90,2,8,2,1,false,true,false,697,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,30,1,false
699,Tinkaton,0,true,false,false,false,false,false,false,160,2,8,2,1,false,false,true,698,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,240,1,true
700,Gholdengo,0,true,false,false,false,false,false,false,130,2,8,2,1,false,true,false,668,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,100,1,false
701,Spearow,0,true,false,false,false,false,false,false,60,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,10,1,false
702,Fearow,0,true,false,false,false,false,false,false,100,1,0,4,6,false,true,false,701,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,0,1,true
703,Miltank,0,true,false,false,false,false,false,false,120,2,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,60,2,false
704,Yungoos,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,20,1,false
705,Gumshoos,0,true,false,false,false,false,false,false,100,1,0,6,-1,false,true,false,704,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,50,2,false
706,Tangela,0,true,false,false,false,false,false,false,80,2,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,30,1,false
707,Tangrowth,0,true,false,false,false,false,false,false,150,4,1,2,-1,false,true,false,706,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,120,2,false
708,Chikorita,0,true,false,false,false,false,false,false,70,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,20,1,false
709,Bayleef,0,true,false,false,false,false,false,false,110,2,1,2,-1,false,true,false,917,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,50,2,false
710,Meganium,0,true,false,false,false,false,false,false,160,2,1,2,-1,false,false,true,918,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,140,4,false
711,Shuckle,0,true,false,false,false,false,false,false,80,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,30,2,false
712,Nincada,0,true,false,false,false,false,false,false,50,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,20,1,false
713,Ninjask,0,true,false,false,false,false,false,false,80,0,1,2,-1,false,true,false,712,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,90,2,false
714,Dhelmise,0,true,false,false,false,false,false,false,120,2,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,30,2,false
715,Litleo,0,true,false,false,false,false,false,false,70,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,30,2,false
716,Pyroar,0,true,false,false,false,false,false,false,130,2,2,3,-1,false,true,false,715,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,70,3,false
717,Sizzlipede,0,true,false,false,false,false,false,false,80,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,50,1,false
718,Centiskorch,0,true,false,false,false,false,false,false,140,3,2,3,-1,false,true,false,717,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,140,2,true
719,Chi-Yu,0,true,false,false,false,false,false,false,110,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,40,1,false
720,Mantine,0,true,false,false,false,false,false,false,110,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,50,1,false
721,Kyogre,0,true,false,false,false,false,false,false,150,3,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,130,1,true
722,Snover,0,true,false,false,false,false,false,false,90,3,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,30,1,false
723,Mega Abomasnow ex,0,true,false,false,false,false,false,false,350,4,3,8,-1,false,true,false,722,false,true,false,false,3,false,false,false,true,false,false,false,false,false,false,2,200,2,true
724,Clauncher,0,true,false,false,false,false,false,false,80,2,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,50,2,false
725,Clawitzer,0,true,false,false,false,false,false,false,130,2,3,4,-1,false,true,false,724,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,210,3,false
726,Sobble,0,true,false,false,false,false,false,false,70,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,30,1,false
727,Drizzile,0,true,false,false,false,false,false,false,100,1,3,4,-1,false,true,false,726,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,0,1,true
728,Inteleon,0,true,false,false,false,false,false,false,150,1,3,4,-1,false,false,true,727,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,110,1,false
729,Snom,0,true,false,false,false,false,false,false,50,1,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,0,1,false
730,Frosmoth,0,true,false,false,false,false,false,false,110,2,3,8,-1,false,true,false,865,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,0,1,false
731,Eiscue,0,true,false,false,false,false,false,false,110,1,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,90,1,false
732,Magnemite,0,true,false,false,false,false,false,false,70,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,10,1,false
733,Magneton,0,true,false,false,false,false,false,false,90,2,4,6,-1,false,true,false,950,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,30,1,false
734,Magnezone,0,true,false,false,false,false,false,false,160,3,4,6,-1,false,false,true,733,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,160,1,false
735,Raikou,0,true,false,false,false,false,false,false,120,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,30,2,false
736,Electrike,0,true,false,false,false,false,false,false,70,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,30,1,false
737,Mega Manectric ex,0,true,false,false,false,false,false,false,330,0,4,6,-1,false,true,false,736,false,true,false,false,3,false,false,false,false,true,false,false,false,false,false,2,200,2,false
738,Pachirisu,0,true,false,false,false,false,false,false,70,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,10,1,false
739,Helioptile,0,true,false,false,false,false,false,false,70,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,0,1,true
740,Heliolisk,0,true,false,false,false,false,false,false,120,1,4,6,-1,false,true,false,955,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,70,1,false
741,Abra,0,true,false,false,false,false,false,false,50,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,10,1,false
742,Kadabra,0,true,false,false,false,false,false,false,80,1,5,7,6,false,true,false,741,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,30,1,false
743,Alakazam,0,true,false,false,false,false,false,false,140,1,5,7,6,false,false,true,742,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,1,true
744,Jynx,0,true,false,false,false,false,false,false,110,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,30,2,true
745,Ralts,0,true,false,false,false,false,false,false,70,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,10,1,false
746,Kirlia,0,true,false,false,false,false,false,false,100,1,5,7,6,false,true,false,745,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,30,1,false
747,Mega Gardevoir ex,0,true,false,false,false,false,false,false,360,2,5,7,6,false,false,true,746,false,true,false,false,3,false,false,false,false,false,true,false,false,false,false,2,0,1,true
748,Shedinja,0,true,false,false,false,false,false,false,60,0,5,7,6,false,true,false,712,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,1,true
749,Spoink,0,true,false,false,false,false,false,false,70,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,1,true
750,Grumpig,0,true,false,false,false,false,false,false,120,2,5,7,6,false,true,false,749,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,60,3,false
751,Xerneas,0,true,false,false,false,false,false,false,120,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,120,1,false
752,Greavard,0,true,false,false,false,false,false,false,80,3,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,40,1,false
753,Houndstone,0,true,false,false,false,false,false,false,140,3,5,7,6,false,true,false,752,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,130,1,true
754,Mega Latias ex,0,true,false,false,false,false,false,false,280,1,9,-1,-1,true,false,false,-1,false,true,false,false,3,false,false,false,false,false,false,false,false,false,true,2,300,1,false
755,Latios,0,true,false,false,false,false,false,false,130,1,9,-1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,false,true,1,130,3,false
756,Mega Kangaskhan ex,0,true,false,false,false,false,false,false,300,3,0,6,-1,true,false,false,-1,false,true,false,false,3,true,false,false,false,false,false,false,false,false,false,1,200,3,true
757,Delibird,0,true,false,false,false,false,false,false,90,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,30,1,false
758,Buneary,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,10,1,false
759,Lopunny,0,true,false,false,false,false,false,false,110,1,0,6,-1,false,true,false,848,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,60,1,false
760,Stufful,0,true,false,false,false,false,false,false,70,2,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,20,1,false
761,Bewear,0,true,false,false,false,false,false,false,130,3,0,6,-1,false,true,false,760,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,100,2,false
762,Snubbull,0,true,false,false,false,false,false,false,70,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,20,2,false
763,Granbull,0,true,false,false,false,false,false,false,130,2,5,8,-1,false,true,false,762,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,90,2,false
764,Cresselia,0,true,false,false,false,false,false,false,120,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,90,1,false
765,Meloetta,0,true,false,false,false,false,false,false,90,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,50,1,false
766,Mega Diancie ex,0,true,false,false,false,false,false,false,270,1,5,8,-1,true,false,false,-1,false,true,false,false,3,false,false,false,false,false,true,false,false,false,false,1,0,2,true
767,Mimikyu,0,true,false,false,false,false,false,false,70,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,20,1,false
768,Milcery,0,true,false,false,false,false,false,false,50,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,10,1,false
769,Alcremie,0,true,false,false,false,false,false,false,90,1,5,8,-1,false,true,false,768,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,1,true
770,Gastly,0,true,false,false,false,false,false,false,70,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,10,1,false
771,Haunter,0,true,false,false,false,false,false,false,100,1,7,6,-1,false,true,false,1057,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,40,1,false
772,Mega Gengar ex,0,true,false,false,false,false,false,false,350,2,7,6,-1,false,false,true,1058,false,true,false,false,3,false,false,false,false,false,false,false,true,false,false,1,230,2,false
773,Murkrow,0,true,false,false,false,false,false,false,60,1,7,4,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,10,1,false
774,Honchkrow,0,true,false,false,false,false,false,false,130,1,7,4,6,false,true,false,773,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,30,1,false
775,Sableye,0,true,false,false,false,false,false,false,80,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,20,1,false
776,Absol,0,true,false,false,false,false,false,false,110,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,60,1,false
777,Eternatus,0,true,false,false,false,false,false,false,150,2,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,130,2,false
778,Oddish,0,true,false,false,false,false,false,false,50,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,20,1,false
779,Gloom,0,true,false,false,false,false,false,false,70,1,1,2,-1,false,true,false,778,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,20,1,false
780,Vileplume,0,true,false,false,false,false,false,false,150,2,1,2,-1,false,false,true,779,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,60,1,false
781,Mega Heracross ex,0,true,false,false,false,false,false,false,280,2,1,2,-1,true,false,false,-1,false,true,false,false,3,false,true,false,false,false,false,false,false,false,false,2,170,2,false
782,Lotad,0,true,false,false,false,false,false,false,70,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,30,2,false
783,Lombre,0,true,false,false,false,false,false,false,90,1,1,2,-1,false,true,false,782,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,30,2,false
784,Ludicolo,0,true,false,false,false,false,false,false,160,2,1,2,-1,false,false,true,783,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,120,2,false
785,Genesect,0,true,false,false,false,false,false,false,120,2,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,110,1,true
786,Nymble,0,true,false,false,false,false,false,false,50,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,0,1,true
787,Lokix,0,true,false,false,false,false,false,false,120,1,1,2,-1,false,true,false,786,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,150,1,false
788,Charmander,0,true,false,false,false,false,false,false,80,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,20,1,false
789,Charmeleon,0,true,false,false,false,false,false,false,110,2,2,3,-1,false,true,false,926,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,40,1,false
790,Mega Charizard X ex,0,true,false,false,false,false,false,false,360,2,2,3,-1,false,false,true,927,false,true,false,false,3,false,false,true,false,false,false,false,false,false,false,1,0,2,true
791,Moltres,0,true,false,false,false,false,false,false,120,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,20,1,false
792,Darumaka,0,true,false,false,false,false,false,false,80,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,10,3,true
793,Darmanitan,0,true,false,false,false,false,false,false,150,3,2,3,-1,false,true,false,792,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,40,4,true
794,Reshiram,0,true,false,false,false,false,false,false,130,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,240,1,false
